week,player,qbr,qb_plays,player_id,player_name,position,position_group,season,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks,sack_yards,fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,pct_total,result
1,Cam Ward,10.3,36,00-0040676,C.Ward,QB,QB,2025,REG,2025_01_TEN_DEN,TEN,DEN,12,28,112,0,0,6,-50,1,1,294,64,5,-13.389458418787804,-12.597031831741333,0,0.38095238095238093,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,2.4800000000000004,2.4800000000000004,37.5,-8
1,Tua Tagovailoa,2.4,28,00-0036212,T.Tagovailoa,QB,QB,2025,REG,2025_01_MIA_IND,MIA,IND,14,23,114,1,2,3,-13,1,1,166,59,6,-14.372576010195072,-7.551020383834839,1,0.6867469879518072,1,7,0,0,0,0,0.4362863842397928,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,5.260000000000001,5.260000000000001,19.51219512195122,-25
2,Jared Goff,93.3,29,00-0033106,J.Goff,QB,QB,2025,REG,2025_02_CHI_DET,DET,CHI,23,28,334,5,0,0,0,0,0,274,165,15,24.103420304085986,14.942416335855212,0,1.218978102189781,1,6,0,0,0,0,-0.523322684262447,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,33.96,33.96,71.23287671232876,31
2,Patrick Mahomes,82.9,39,00-0033873,P.Mahomes,QB,QB,2025,REG,2025_02_PHI_KC,KC,PHI,16,29,187,1,1,2,-14,0,0,309,68,7,-7.1535654113225045,-5.841067638890497,0,0.6051779935275081,7,66,1,0,0,5,6.408956878702156,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,22.080000000000002,22.080000000000002,45.94594594594595,-3
2,Josh Allen,81,32,00-0034857,J.Allen,QB,QB,2025,REG,2025_02_BUF_NYJ,BUF,NYJ,14,25,148,0,0,1,-1,0,0,121,89,8,-2.247475089648096,-9.384852129480112,0,1.2231404958677685,6,59,0,0,0,3,8.390083874110132,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,11.82,11.82,75,20
2,Daniel Jones,80.9,43,00-0035710,D.Jones,QB,QB,2025,REG,2025_02_DEN_IND,IND,DEN,23,34,316,1,0,1,-10,0,0,329,131,16,10.95338626059685,4.9739260565150865,0,0.9604863221884499,6,2,1,0,0,2,-0.4525661934458185,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,22.84,22.84,50.877192982456144,1
2,Lamar Jackson,79.3,37,00-0034796,L.Jackson,QB,QB,2025,REG,2025_02_CLE_BAL,BAL,CLE,19,29,225,4,0,3,-28,0,0,273,66,10,9.342703126255497,6.713613335575376,0,0.8241758241758241,2,13,0,0,0,0,0.840790797083173,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,26.3,26.3,70.6896551724138,24
2,Drake Maye,78.3,37,00-0039851,D.Maye,QB,QB,2025,REG,2025_02_NE_MIA,NE,MIA,19,23,230,2,0,3,-19,0,0,134,129,9,14.990500148140681,13.996700229852095,0,1.7164179104477613,10,31,1,0,0,5,2.003204495529644,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,26.300000000000004,26.300000000000004,55.00000000000001,6
2,Justin Herbert,76.4,38,00-0036355,J.Herbert,QB,QB,2025,REG,2025_02_LAC_LV,LAC,LV,19,27,242,2,0,2,-6,0,0,244,84,8,10.168125412291895,0.33174598658526383,0,0.9918032786885246,9,31,0,2,1,4,-10.236853080510627,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,18.78,18.78,68.96551724137932,11
2,Russell Wilson,74,51,00-0029263,R.Wilson,QB,QB,2025,REG,2025_02_NYG_DAL,NYG,DAL,30,41,450,3,1,3,-28,1,0,522,137,15,17.073441614049575,13.416483923792839,0,0.8620689655172413,3,23,0,0,0,1,0.3662356305285357,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,30.3,30.3,48.05194805194805,-3
2,Baker Mayfield,72.5,49,00-0034855,B.Mayfield,QB,QB,2025,REG,2025_02_TB_HOU,TB,HOU,25,38,215,2,0,4,-24,1,0,304,129,12,-0.643385174034916,1.9042374359236822,0,0.7072368421052632,3,33,0,0,0,3,5.293133454280905,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,19.900000000000002,19.900000000000002,51.28205128205128,1
2,Dak Prescott,70.3,63,00-0033077,D.Prescott,QB,QB,2025,REG,2025_02_NYG_DAL,DAL,NYG,38,52,361,2,1,3,-18,0,0,350,147,18,10.098487662582055,2.1017412153574138,0,1.0314285714285714,3,17,0,1,0,2,-1.3366780492720842,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,22.139999999999997,22.139999999999997,51.94805194805194,3
2,Bo Nix,69.8,38,00-0039732,B.Nix,QB,QB,2025,REG,2025_02_DEN_IND,DEN,IND,22,30,206,3,1,0,0,0,0,147,123,11,8.345343489918493,0.9910997748374939,0,1.401360544217687,3,20,0,0,0,1,1.1109086073702201,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,20.240000000000002,20.240000000000002,49.122807017543856,-1
2,Jake Browning,69.7,36,00-0035100,J.Browning,QB,QB,2025,REG,2025_02_JAX_CIN,CIN,JAX,21,32,241,2,3,1,-7,0,0,282,117,11,-2.0213017329473897,3.616569022978506,0,0.8546099290780141,1,1,1,0,0,1,2.540374135132879,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,17.740000000000002,17.740000000000002,53.44827586206896,4
2,Mac Jones,68,46,00-0036972,M.Jones,QB,QB,2025,REG,2025_02_SF_NO,SF,NO,26,39,279,3,0,3,-12,1,1,254,135,15,2.688142357473266,-3.6296302550717403,0,1.0984251968503937,6,6,0,1,0,2,-2.9806633263942786,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,21.76,21.76,55.319148936170215,5
2,Kyler Murray,66,35,00-0035228,K.Murray,QB,QB,2025,REG,2025_02_CAR_ARI,ARI,CAR,17,25,220,1,1,1,-9,0,0,160,113,10,6.139767758614543,0.763731837272644,0,1.375,7,32,0,0,0,1,-1.663436288596131,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,14,14,55.10204081632652,5
2,Matthew Stafford,63.6,37,00-0026498,M.Stafford,QB,QB,2025,REG,2025_02_LA_TEN,LA,TEN,23,33,298,2,1,1,-8,0,0,262,132,12,9.779970589626963,10.765356570482254,0,1.1374045801526718,2,-6,0,0,0,0,-3.352748881239677,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,17.32,17.32,63.46153846153846,14
2,Spencer Rattler,53.3,42,00-0039376,S.Rattler,QB,QB,2025,REG,2025_02_SF_NO,NO,SF,25,34,207,3,0,3,-21,1,0,250,90,12,-2.823341653949246,3.784003240220687,0,0.828,4,14,0,0,0,2,3.653800187224988,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,21.68,21.68,44.680851063829785,-5
2,Jordan Love,51.3,39,00-0036264,J.Love,QB,QB,2025,REG,2025_02_WAS_GB,GB,WAS,19,31,292,2,0,2,-23,0,0,408,130,14,6.662380209949733,10.36571275304865,0,0.7156862745098039,3,12,0,0,0,1,0.3213787729619071,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,20.88,20.88,60,9
2,Tua Tagovailoa,49.2,44,00-0036212,T.Tagovailoa,QB,QB,2025,REG,2025_02_NE_MIA,MIA,NE,26,32,315,2,1,5,-18,0,0,251,145,15,9.932129502697004,13.74564841389656,0,1.254980079681275,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,18.6,18.6,45,-6
2,Sam Darnold,48.1,36,00-0034869,S.Darnold,QB,QB,2025,REG,2025_02_SEA_PIT,SEA,PIT,22,33,295,2,2,2,-17,0,0,265,130,13,2.854062096416647,7.034775614738464,0,1.1132075471698113,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,15.8,15.8,64.58333333333334,14
2,Caleb Williams,46.4,42,00-0039918,C.Williams,QB,QB,2025,REG,2025_02_CHI_DET,CHI,DET,19,30,207,2,1,4,-29,0,0,302,73,10,-0.9654794219241012,-5.639583170413971,0,0.6854304635761589,5,27,0,0,0,2,-3.638098270545015,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,16.98,16.98,28.767123287671232,-31
2,Jalen Hurts,45.5,36,00-0036389,J.Hurts,QB,QB,2025,REG,2025_02_PHI_KC,PHI,KC,15,22,101,0,0,2,-7,1,0,167,54,4,-4.85998605615568,4.396389211927142,0,0.6047904191616766,9,15,1,0,0,5,0.9748168520163745,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,11.54,11.54,54.054054054054056,3
2,Aaron Rodgers,41.2,39,00-0023459,A.Rodgers,QB,QB,2025,REG,2025_02_SEA_PIT,PIT,SEA,18,33,203,1,2,3,-20,0,0,189,132,5,-7.6865994376116635,-6.433451278456326,1,1.0740740740740742,1,3,0,0,0,0,-1.0814147219387795,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,10.420000000000002,10.420000000000002,35.41666666666667,-14
2,Bryce Young,35,67,00-0039150,B.Young,QB,QB,2025,REG,2025_02_CAR_ARI,CAR,ARI,35,55,328,3,1,3,-25,1,1,375,150,19,3.2342329092731377,-2.3493665006925477,0,0.8746666666666667,2,2,0,0,0,0,-0.42250979074742645,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,21.32,21.32,44.89795918367347,-5
2,Michael Penix Jr.,31.2,28,00-0039917,M.Penix,QB,QB,2025,REG,2025_02_ATL_MIN,ATL,MIN,13,21,135,0,0,3,-27,0,0,132,59,5,-3.2441715903873147,-7.450161519504729,0,1.0227272727272727,1,-1,0,0,0,0,-1.6006159279495478,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,5.300000000000001,5.300000000000001,78.57142857142857,16
2,Cam Ward,27.7,47,00-0040676,C.Ward,QB,QB,2025,REG,2025_02_LA_TEN,TEN,LA,19,33,175,1,0,5,-32,1,1,215,80,10,-6.7339741762074565,-4.793273537389694,0,0.813953488372093,4,8,0,0,0,2,-0.09805901580968213,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,9.8,9.8,36.53846153846153,-14
2,Joe Flacco,26.1,50,00-0026158,J.Flacco,QB,QB,2025,REG,2025_02_CLE_BAL,CLE,BAL,25,45,199,1,1,2,-11,1,1,307,82,7,-26.738699900731607,-3.0992530678447925,0,0.6482084690553745,1,8,0,0,0,1,1.3432667991146445,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,8.760000000000002,8.760000000000002,29.310344827586203,-24
2,Trevor Lawrence,24.1,46,00-0036971,T.Lawrence,QB,QB,2025,REG,2025_02_JAX_CIN,JAX,CIN,24,42,271,3,2,1,-10,0,0,308,153,15,5.005488552057198,-4.982346514376198,0,0.8798701298701299,2,4,0,1,0,2,-1.2270142603753418,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,19.24,19.24,46.55172413793103,-4
2,Geno Smith,23.1,54,00-0030565,G.Smith,QB,QB,2025,REG,2025_02_LAC_LV,LV,LAC,24,43,180,0,3,3,-30,0,0,291,145,8,-23.067928140179568,-15.258365453675736,0,0.6185567010309279,5,20,0,0,0,2,1.0859158706152812,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,3.2,3.2,31.03448275862069,-11
2,C.J. Stroud,20.2,31,00-0039163,C.Stroud,QB,QB,2025,REG,2025_02_TB_HOU,HOU,TB,13,24,207,1,0,3,-25,0,0,195,124,7,-4.481482616525894,-9.786830648131993,0,1.0615384615384615,4,27,0,0,0,1,1.8889251031796448,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,14.98,14.98,48.717948717948715,-1
2,Jayden Daniels,17.7,57,00-0039910,J.Daniels,QB,QB,2025,REG,2025_02_WAS_GB,WAS,GB,24,42,200,2,0,4,-21,0,0,279,107,10,-9.158630191520102,-7.198357805609703,1,0.7168458781362007,7,17,0,0,0,0,-2.190746269072406,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,19.7,19.7,40,-9
2,J.J. McCarthy,6.2,34,00-0039923,J.McCarthy,QB,QB,2025,REG,2025_02_ATL_MIN,MIN,ATL,11,21,158,0,2,6,-38,1,1,252,42,7,-17.96655729044881,-11.110292020298186,0,0.626984126984127,5,25,0,1,0,2,-1.9413699347060174,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,2.8200000000000003,2.8200000000000003,21.428571428571427,-16
3,Daniel Jones,92.1,32,00-0035710,D.Jones,QB,QB,2025,REG,2025_03_IND_TEN,IND,TEN,18,25,228,1,0,0,0,0,0,175,120,10,10.818640147236174,1.6586910486221313,0,1.302857142857143,4,27,0,0,0,2,4.92718964186497,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,15.82,15.82,67.21311475409836,21
3,Caleb Williams,88.2,30,00-0039918,C.Williams,QB,QB,2025,REG,2025_03_DAL_CHI,CHI,DAL,19,28,298,4,0,0,0,0,0,250,156,11,17.979574728623284,3.6546007863112857,0,1.192,5,12,0,0,0,0,-0.1486020561424084,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,29.12,29.12,68.88888888888889,17
3,Lamar Jackson,73.5,46,00-0034796,L.Jackson,QB,QB,2025,REG,2025_03_DET_BAL,BAL,DET,21,27,288,3,0,7,-55,1,0,274,101,14,11.022880831304771,13.372031185362074,0,1.051094890510949,7,35,0,0,0,2,-1.1629311349825002,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,27.02,27.02,44.11764705882353,-8
3,Tua Tagovailoa,73.1,35,00-0036212,T.Tagovailoa,QB,QB,2025,REG,2025_03_MIA_BUF,MIA,BUF,22,34,146,2,1,0,0,0,0,204,117,11,0.14744083787081763,-1.6873112230589895,0,0.7156862745098039,2,10,0,1,0,2,0.2927044708048925,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,12.84,12.84,40.38461538461539,-10
3,Jared Goff,71.7,31,00-0033106,J.Goff,QB,QB,2025,REG,2025_03_DET_BAL,DET,BAL,20,28,202,1,0,0,0,0,0,211,69,11,14.249866356456977,12.977435611761534,0,0.957345971563981,4,6,0,1,0,2,-2.7981947184889577,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,12.68,12.68,55.88235294117647,8
3,Bryce Young,71.2,30,00-0039150,B.Young,QB,QB,2025,REG,2025_03_ATL_CAR,CAR,ATL,16,24,121,0,0,1,-7,0,0,133,76,7,-2.4837949486153077,-1.299610361456871,0,0.9097744360902256,2,8,1,0,0,2,1.6179113783873618,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,11.64,11.64,100,30
3,Geno Smith,69,37,00-0030565,G.Smith,QB,QB,2025,REG,2025_03_LV_WAS,LV,WAS,19,29,289,3,0,5,-28,0,0,305,90,12,12.24070766654052,11.681264307763842,1,0.9475409836065574,2,5,0,0,0,2,4.009431233862415,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,26.060000000000002,26.060000000000002,36.92307692307693,-17
3,Matthew Stafford,68.1,35,00-0026498,M.Stafford,QB,QB,2025,REG,2025_03_LA_PHI,LA,PHI,19,33,196,2,1,1,0,0,0,168,57,10,-2.479092506006727,-4.678381327539682,0,1.1666666666666667,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,13.84,13.84,44.06779661016949,-7
