year,institution_name,classification_code,classification_name,total_rev_menwomen,total_exp_menwomen,sports
2017,Bucknell University,2,NCAA Division I-FCS,487477,487477,Baseball
2017,Bucknell University,2,NCAA Division I-FCS,4564301,4564301,Basketball
2017,Bucknell University,2,NCAA Division I-FCS,2096300,2096300,All Track Combined
2017,Bucknell University,2,NCAA Division I-FCS,1067878,1067878,Field Hockey
2017,Bucknell University,2,NCAA Division I-FCS,5783515,5783515,Football
2017,Bucknell University,2,NCAA Division I-FCS,276371,276371,Golf
2017,Bucknell University,2,NCAA Division I-FCS,1829761,1829761,Lacrosse
2017,Bucknell University,2,NCAA Division I-FCS,874224,874224,Rowing
2017,Bucknell University,2,NCAA Division I-FCS,1922662,1922662,Soccer
2017,Bucknell University,2,NCAA Division I-FCS,1087044,1087044,Softball
2017,Bucknell University,2,NCAA Division I-FCS,1771418,1771418,Swimming and Diving
2017,Bucknell University,2,NCAA Division I-FCS,476349,476349,Tennis
2017,Bucknell University,2,NCAA Division I-FCS,947756,947756,Volleyball
2017,Bucknell University,2,NCAA Division I-FCS,725945,725945,Water Polo
2017,Bucknell University,2,NCAA Division I-FCS,886801,886801,Wrestling
2017,Drexel University,3,NCAA Division I without football,5252395,5252395,Basketball
2017,Drexel University,3,NCAA Division I without football,1101262,1101262,Field Hockey
2017,Drexel University,3,NCAA Division I without football,392069,392069,Golf
2017,Drexel University,3,NCAA Division I without football,2261555,2261555,Lacrosse
2017,Drexel University,3,NCAA Division I without football,2147668,2147668,Rowing
2017,Drexel University,3,NCAA Division I without football,2040015,2040015,Soccer
2017,Drexel University,3,NCAA Division I without football,862874,862874,Softball
2017,Drexel University,3,NCAA Division I without football,992767,992767,Squash
2017,Drexel University,3,NCAA Division I without football,1100592,1100592,Swimming and Diving
2017,Drexel University,3,NCAA Division I without football,751590,751590,Tennis
2017,Drexel University,3,NCAA Division I without football,1161694,1161694,Wrestling
2017,Duquesne University,2,NCAA Division I-FCS,7561840,7561840,Basketball
2017,Duquesne University,2,NCAA Division I-FCS,1563010,1563010,All Track Combined
2017,Duquesne University,2,NCAA Division I-FCS,3490470,3490470,Football
2017,Duquesne University,2,NCAA Division I-FCS,752300,752300,Lacrosse
2017,Duquesne University,2,NCAA Division I-FCS,913019,913019,Rowing
2017,Duquesne University,2,NCAA Division I-FCS,1603107,1603107,Soccer
2017,Duquesne University,2,NCAA Division I-FCS,705494,705494,Swimming
2017,Duquesne University,2,NCAA Division I-FCS,673165,673165,Tennis
2017,Duquesne University,2,NCAA Division I-FCS,1030841,1030841,Volleyball
2017,Duquesne University,2,NCAA Division I-FCS,291876,291876,Bowling
2017,La Salle University,3,NCAA Division I without football,539612,539612,Baseball
2017,La Salle University,3,NCAA Division I without football,5038743,4868629,Basketball
2017,La Salle University,3,NCAA Division I without football,852280,852280,All Track Combined
2017,La Salle University,3,NCAA Division I without football,435815,435815,Field Hockey
2017,La Salle University,3,NCAA Division I without football,187905,187905,Golf
2017,La Salle University,3,NCAA Division I without football,481285,481285,Lacrosse
2017,La Salle University,3,NCAA Division I without football,388464,388464,Rowing
2017,La Salle University,3,NCAA Division I without football,1356810,1356810,Soccer
2017,La Salle University,3,NCAA Division I without football,486910,486910,Softball
2017,La Salle University,3,NCAA Division I without football,732540,732540,Swimming and Diving
2017,La Salle University,3,NCAA Division I without football,227794,227794,Tennis
2017,La Salle University,3,NCAA Division I without football,767018,767018,Volleyball
2017,La Salle University,3,NCAA Division I without football,266038,266038,Water Polo
2017,Lafayette College,2,NCAA Division I-FCS,825459,825459,Baseball
2017,Lafayette College,2,NCAA Division I-FCS,3784784,3784784,Basketball
2017,Lafayette College,2,NCAA Division I-FCS,493940,493940,All Track Combined
2017,Lafayette College,2,NCAA Division I-FCS,NA,NA,Fencing
2017,Lafayette College,2,NCAA Division I-FCS,1262724,1262724,Field Hockey
2017,Lafayette College,2,NCAA Division I-FCS,6689080,6689080,Football
2017,Lafayette College,2,NCAA Division I-FCS,172158,172158,Golf
2017,Lafayette College,2,NCAA Division I-FCS,2442757,2442757,Lacrosse
2017,Lafayette College,2,NCAA Division I-FCS,2076098,2076098,Soccer
2017,Lafayette College,2,NCAA Division I-FCS,704812,704812,Softball
2017,Lafayette College,2,NCAA Division I-FCS,638872,638872,Swimming and Diving
2017,Lafayette College,2,NCAA Division I-FCS,316069,316069,Tennis
2017,Lafayette College,2,NCAA Division I-FCS,475363,475363,Volleyball
2017,Lehigh University,2,NCAA Division I-FCS,752024,752024,Baseball
2017,Lehigh University,2,NCAA Division I-FCS,3256637,3256637,Basketball
2017,Lehigh University,2,NCAA Division I-FCS,1837153,1837153,All Track Combined
2017,Lehigh University,2,NCAA Division I-FCS,796650,796650,Field Hockey
2017,Lehigh University,2,NCAA Division I-FCS,5766426,5766426,Football
2017,Lehigh University,2,NCAA Division I-FCS,404292,404292,Golf
2017,Lehigh University,2,NCAA Division I-FCS,2579589,2579589,Lacrosse
2017,Lehigh University,2,NCAA Division I-FCS,547326,547326,Rowing
2017,Lehigh University,2,NCAA Division I-FCS,1774932,1774932,Soccer
2017,Lehigh University,2,NCAA Division I-FCS,1096349,1096349,Softball
2017,Lehigh University,2,NCAA Division I-FCS,1137334,1137334,Swimming and Diving
2017,Lehigh University,2,NCAA Division I-FCS,571320,571320,Tennis
2017,Lehigh University,2,NCAA Division I-FCS,971877,971877,Volleyball
2017,Lehigh University,2,NCAA Division I-FCS,1648193,1648193,Wrestling
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,856733,1659766,Baseball
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,11797059,12044865,Basketball
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,1712243,3743320,All Track Combined
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,524832,1239912,Fencing
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,595733,1307699,Field Hockey
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,100098956,45569892,Football
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,559566,1271872,Golf
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,1257501,2389580,Gymnastics
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,5466630,5975518,Ice Hockey
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,1388690,3026952,Lacrosse
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,1460134,3561227,Soccer
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,823976,1693603,Softball
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,1378696,2692375,Swimming and Diving
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,729223,1659507,Tennis
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,1208017,3374896,Volleyball
2017,Pennsylvania State University-Main Campus,1,NCAA Division I-FBS,1737140,2341696,Wrestling
2017,University of Pennsylvania,2,NCAA Division I-FCS,472862,472862,Baseball
2017,University of Pennsylvania,2,NCAA Division I-FCS,3089755,3089755,Basketball
2017,University of Pennsylvania,2,NCAA Division I-FCS,1215636,1215636,All Track Combined
2017,University of Pennsylvania,2,NCAA Division I-FCS,418694,418694,Fencing
2017,University of Pennsylvania,2,NCAA Division I-FCS,301442,301442,Field Hockey
2017,University of Pennsylvania,2,NCAA Division I-FCS,2843015,2843015,Football
2017,University of Pennsylvania,2,NCAA Division I-FCS,248329,227381,Golf
2017,University of Pennsylvania,2,NCAA Division I-FCS,303344,303344,Gymnastics
2017,University of Pennsylvania,2,NCAA Division I-FCS,1751752,1751752,Lacrosse
2017,University of Pennsylvania,2,NCAA Division I-FCS,1334306,1334306,Rowing
2017,University of Pennsylvania,2,NCAA Division I-FCS,816333,816333,Soccer
2017,University of Pennsylvania,2,NCAA Division I-FCS,356172,356172,Softball
2017,University of Pennsylvania,2,NCAA Division I-FCS,444935,443893,Squash
2017,University of Pennsylvania,2,NCAA Division I-FCS,542901,542901,Swimming and Diving
2017,University of Pennsylvania,2,NCAA Division I-FCS,482953,482953,Tennis
2017,University of Pennsylvania,2,NCAA Division I-FCS,346599,346599,Volleyball
2017,University of Pennsylvania,2,NCAA Division I-FCS,776323,776323,Wrestling
2017,University of Pennsylvania,2,NCAA Division I-FCS,716701,716701,Other Sports
2017,University of Pittsburgh-Pittsburgh Campus,1,NCAA Division I-FBS,1814921,1814921,Baseball
2017,University of Pittsburgh-Pittsburgh Campus,1,NCAA Division I-FBS,16950982,16950982,Basketball
2017,University of Pittsburgh-Pittsburgh Campus,1,NCAA Division I-FBS,2672974,2672974,All Track Combined
2017,University of Pittsburgh-Pittsburgh Campus,1,NCAA Division I-FBS,36453643,27141760,Football
2017,University of Pittsburgh-Pittsburgh Campus,1,NCAA Division I-FBS,1359419,1359419,Gymnastics
2017,University of Pittsburgh-Pittsburgh Campus,1,NCAA Division I-FBS,2971594,2971594,Soccer
2017,University of Pittsburgh-Pittsburgh Campus,1,NCAA Division I-FBS,1250025,1250025,Softball
2017,University of Pittsburgh-Pittsburgh Campus,1,NCAA Division I-FBS,2389241,2389241,Swimming
2017,University of Pittsburgh-Pittsburgh Campus,1,NCAA Division I-FBS,929200,929200,Tennis
2017,University of Pittsburgh-Pittsburgh Campus,1,NCAA Division I-FBS,1792893,1792893,Volleyball
2017,University of Pittsburgh-Pittsburgh Campus,1,NCAA Division I-FBS,1441836,1441836,Wrestling
2017,Robert Morris University,2,NCAA Division I-FCS,3690286,3690286,Basketball
2017,Robert Morris University,2,NCAA Division I-FCS,721712,721712,All Track Combined
2017,Robert Morris University,2,NCAA Division I-FCS,3103050,3103050,Football
2017,Robert Morris University,2,NCAA Division I-FCS,241297,241297,Golf
2017,Robert Morris University,2,NCAA Division I-FCS,2907998,2907998,Ice Hockey
2017,Robert Morris University,2,NCAA Division I-FCS,1458830,1458830,Lacrosse
2017,Robert Morris University,2,NCAA Division I-FCS,504106,504106,Rowing
2017,Robert Morris University,2,NCAA Division I-FCS,1238924,1238924,Soccer
2017,Robert Morris University,2,NCAA Division I-FCS,756721,756721,Softball
2017,Robert Morris University,2,NCAA Division I-FCS,624949,624949,Volleyball
2017,Saint Francis University,2,NCAA Division I-FCS,3385315,3385315,Basketball
2017,Saint Francis University,2,NCAA Division I-FCS,494025,494025,Field Hockey
2017,Saint Francis University,2,NCAA Division I-FCS,2882188,2882188,Football
2017,Saint Francis University,2,NCAA Division I-FCS,431620,431620,Golf
2017,Saint Francis University,2,NCAA Division I-FCS,590323,590323,Lacrosse
2017,Saint Francis University,2,NCAA Division I-FCS,1361634,1361634,Soccer
2017,Saint Francis University,2,NCAA Division I-FCS,890016,890016,Softball
2017,Saint Francis University,2,NCAA Division I-FCS,651140,651140,Swimming
2017,Saint Francis University,2,NCAA Division I-FCS,455662,455662,Tennis
2017,Saint Francis University,2,NCAA Division I-FCS,163633,163633,"Track and Field, Indoor"
2017,Saint Francis University,2,NCAA Division I-FCS,840807,840807,"Track and Field, Outdoor"
2017,Saint Francis University,2,NCAA Division I-FCS,110051,110051,"Track and Field, X-Country"
2017,Saint Francis University,2,NCAA Division I-FCS,922624,922624,Volleyball
2017,Saint Francis University,2,NCAA Division I-FCS,361081,361081,Water Polo
2017,Saint Francis University,2,NCAA Division I-FCS,315788,315788,Bowling
2017,Saint Joseph's University,3,NCAA Division I without football,1207340,1207340,Baseball
2017,Saint Joseph's University,3,NCAA Division I without football,7016147,7016147,Basketball
2017,Saint Joseph's University,3,NCAA Division I without football,1520045,1520045,All Track Combined
2017,Saint Joseph's University,3,NCAA Division I without football,849799,849799,Field Hockey
2017,Saint Joseph's University,3,NCAA Division I without football,212965,212965,Golf
2017,Saint Joseph's University,3,NCAA Division I without football,2291934,2291934,Lacrosse
2017,Saint Joseph's University,3,NCAA Division I without football,1070761,1070761,Rowing
2017,Saint Joseph's University,3,NCAA Division I without football,1839360,1839360,Soccer
2017,Saint Joseph's University,3,NCAA Division I without football,864949,864949,Softball
2017,Saint Joseph's University,3,NCAA Division I without football,536815,536815,Tennis
2017,Temple University,1,NCAA Division I-FBS,9730011,9730011,Basketball
2017,Temple University,1,NCAA Division I-FBS,1364562,1364562,All Track Combined
2017,Temple University,1,NCAA Division I-FBS,592697,592697,Fencing
2017,Temple University,1,NCAA Division I-FBS,1065422,1065422,Field Hockey
2017,Temple University,1,NCAA Division I-FBS,21066698,21066698,Football
2017,Temple University,1,NCAA Division I-FBS,447149,447149,Golf
2017,Temple University,1,NCAA Division I-FBS,1050778,1050778,Gymnastics
2017,Temple University,1,NCAA Division I-FBS,1080985,1080985,Lacrosse
2017,Temple University,1,NCAA Division I-FBS,2159049,2159049,Rowing
2017,Temple University,1,NCAA Division I-FBS,2397412,2397412,Soccer
2017,Temple University,1,NCAA Division I-FBS,1075307,1075307,Tennis
2017,Temple University,1,NCAA Division I-FBS,362729,362729,"Track and Field, X-Country"
2017,Temple University,1,NCAA Division I-FBS,1219255,1219255,Volleyball
2017,Villanova University,2,NCAA Division I-FCS,1052115,1052115,Baseball
2017,Villanova University,2,NCAA Division I-FCS,20257475,17442962,Basketball
2017,Villanova University,2,NCAA Division I-FCS,2861583,2861583,All Track Combined
2017,Villanova University,2,NCAA Division I-FCS,764527,764527,Field Hockey
2017,Villanova University,2,NCAA Division I-FCS,6928194,6928194,Football
2017,Villanova University,2,NCAA Division I-FCS,170340,170340,Golf
2017,Villanova University,2,NCAA Division I-FCS,1939646,1939646,Lacrosse
2017,Villanova University,2,NCAA Division I-FCS,525162,525162,Rowing
2017,Villanova University,2,NCAA Division I-FCS,2657716,2657716,Soccer
2017,Villanova University,2,NCAA Division I-FCS,1150957,1150957,Softball
2017,Villanova University,2,NCAA Division I-FCS,1501471,1501471,Swimming and Diving
2017,Villanova University,2,NCAA Division I-FCS,368697,368697,Tennis
2017,Villanova University,2,NCAA Division I-FCS,1105547,1105547,Volleyball
2017,Villanova University,2,NCAA Division I-FCS,288624,288624,Water Polo
2017,Brown University,2,NCAA Division I-FCS,487759,487759,Baseball
2017,Brown University,2,NCAA Division I-FCS,1681994,1681994,Basketball
2017,Brown University,2,NCAA Division I-FCS,733635,733635,All Track Combined
2017,Brown University,2,NCAA Division I-FCS,208355,208355,Fencing
2017,Brown University,2,NCAA Division I-FCS,343663,343663,Field Hockey
2017,Brown University,2,NCAA Division I-FCS,2686661,2686661,Football
2017,Brown University,2,NCAA Division I-FCS,204627,204627,Golf
2017,Brown University,2,NCAA Division I-FCS,233955,233955,Gymnastics
2017,Brown University,2,NCAA Division I-FCS,1457838,1457838,Ice Hockey
2017,Brown University,2,NCAA Division I-FCS,1456232,1456232,Lacrosse
2017,Brown University,2,NCAA Division I-FCS,1438024,1438024,Rowing
2017,Brown University,2,NCAA Division I-FCS,76671,76671,Skiing
2017,Brown University,2,NCAA Division I-FCS,897275,897275,Soccer
2017,Brown University,2,NCAA Division I-FCS,314769,314769,Softball
2017,Brown University,2,NCAA Division I-FCS,230996,230996,Squash
2017,Brown University,2,NCAA Division I-FCS,634715,634715,Swimming and Diving
2017,Brown University,2,NCAA Division I-FCS,557028,557028,Tennis
2017,Brown University,2,NCAA Division I-FCS,337289,337289,Volleyball
2017,Brown University,2,NCAA Division I-FCS,602401,602401,Water Polo
2017,Brown University,2,NCAA Division I-FCS,434558,434558,Wrestling
2017,Brown University,2,NCAA Division I-FCS,167166,167166,Other Sports
2017,Brown University,2,NCAA Division I-FCS,133297,133297,Equestrian
2017,Bryant University,2,NCAA Division I-FCS,1189040,1189040,Baseball
2017,Bryant University,2,NCAA Division I-FCS,3260209,3260209,Basketball
2017,Bryant University,2,NCAA Division I-FCS,521636,521636,All Track Combined
2017,Bryant University,2,NCAA Division I-FCS,687429,687429,Field Hockey
2017,Bryant University,2,NCAA Division I-FCS,3801253,3801253,Football
2017,Bryant University,2,NCAA Division I-FCS,204886,204886,Golf
2017,Bryant University,2,NCAA Division I-FCS,2448705,2448705,Lacrosse
2017,Bryant University,2,NCAA Division I-FCS,1356406,1356406,Soccer
2017,Bryant University,2,NCAA Division I-FCS,679399,679399,Softball
2017,Bryant University,2,NCAA Division I-FCS,842584,842584,Swimming and Diving
2017,Bryant University,2,NCAA Division I-FCS,582160,582160,Tennis
2017,Bryant University,2,NCAA Division I-FCS,601829,601829,Volleyball
2017,Providence College,3,NCAA Division I without football,13657378,13657378,Basketball
2017,Providence College,3,NCAA Division I without football,1827293,1827293,All Track Combined
2017,Providence College,3,NCAA Division I without football,1048150,1048150,Field Hockey
2017,Providence College,3,NCAA Division I without football,5824996,5824996,Ice Hockey
2017,Providence College,3,NCAA Division I without football,1670771,1670771,Lacrosse
2017,Providence College,3,NCAA Division I without football,2670037,2670037,Soccer
2017,Providence College,3,NCAA Division I without football,1136162,1136162,Softball
2017,Providence College,3,NCAA Division I without football,450416,450416,Swimming
2017,Providence College,3,NCAA Division I without football,124708,124708,Tennis
2017,Providence College,3,NCAA Division I without football,874287,874287,Volleyball
2017,University of Rhode Island,2,NCAA Division I-FCS,996605,942987,Baseball
2017,University of Rhode Island,2,NCAA Division I-FCS,7822591,7822591,Basketball
2017,University of Rhode Island,2,NCAA Division I-FCS,1659906,1630977,All Track Combined
2017,University of Rhode Island,2,NCAA Division I-FCS,4393305,4393305,Football
2017,University of Rhode Island,2,NCAA Division I-FCS,492671,459038,Golf
2017,University of Rhode Island,2,NCAA Division I-FCS,1245548,1223670,Rowing
2017,University of Rhode Island,2,NCAA Division I-FCS,1827623,1822301,Soccer
2017,University of Rhode Island,2,NCAA Division I-FCS,838124,828037,Softball
2017,University of Rhode Island,2,NCAA Division I-FCS,613623,589349,Swimming and Diving
2017,University of Rhode Island,2,NCAA Division I-FCS,375477,361329,Tennis
2017,University of Rhode Island,2,NCAA Division I-FCS,818221,818221,Volleyball
2017,Charleston Southern University,2,NCAA Division I-FCS,724267,724267,Baseball
2017,Charleston Southern University,2,NCAA Division I-FCS,2428615,2428615,Basketball
2017,Charleston Southern University,2,NCAA Division I-FCS,1069252,1069252,All Track Combined
2017,Charleston Southern University,2,NCAA Division I-FCS,3919057,3919057,Football
2017,Charleston Southern University,2,NCAA Division I-FCS,541135,541135,Golf
2017,Charleston Southern University,2,NCAA Division I-FCS,501324,501324,Soccer
2017,Charleston Southern University,2,NCAA Division I-FCS,589655,589655,Softball
2017,Charleston Southern University,2,NCAA Division I-FCS,338702,338702,Tennis
2017,Charleston Southern University,2,NCAA Division I-FCS,474965,474965,Volleyball
2017,College of Charleston,3,NCAA Division I without football,1534065,1534065,Baseball
2017,College of Charleston,3,NCAA Division I without football,4722583,4722583,Basketball
2017,College of Charleston,3,NCAA Division I without football,585740,585740,All Track Combined
2017,College of Charleston,3,NCAA Division I without football,1684589,1684589,Golf
2017,College of Charleston,3,NCAA Division I without football,1812955,1812955,Soccer
2017,College of Charleston,3,NCAA Division I without football,924387,924387,Softball
2017,College of Charleston,3,NCAA Division I without football,845128,845128,Tennis
2017,College of Charleston,3,NCAA Division I without football,91621,91621,"Track and Field, X-Country"
2017,College of Charleston,3,NCAA Division I without football,929027,929027,Volleyball
2017,College of Charleston,3,NCAA Division I without football,109888,109888,Beach Volleyball
2017,College of Charleston,3,NCAA Division I without football,254434,254434,Equestrian
2017,College of Charleston,3,NCAA Division I without football,202376,202376,Sailing
2017,Citadel Military College of South Carolina,2,NCAA Division I-FCS,1026173,1125232,Baseball
2017,Citadel Military College of South Carolina,2,NCAA Division I-FCS,1606299,1514520,Basketball
2017,Citadel Military College of South Carolina,2,NCAA Division I-FCS,975053,1103797,All Track Combined
2017,Citadel Military College of South Carolina,2,NCAA Division I-FCS,5683790,5110920,Football
2017,Citadel Military College of South Carolina,2,NCAA Division I-FCS,229536,271320,Golf
2017,Citadel Military College of South Carolina,2,NCAA Division I-FCS,192061,200534,Rifle
2017,Citadel Military College of South Carolina,2,NCAA Division I-FCS,575084,677337,Soccer
2017,Citadel Military College of South Carolina,2,NCAA Division I-FCS,345416,352224,Tennis
2017,Citadel Military College of South Carolina,2,NCAA Division I-FCS,598542,725544,Volleyball
2017,Citadel Military College of South Carolina,2,NCAA Division I-FCS,422610,511506,Wrestling
2017,Clemson University,1,NCAA Division I-FBS,1998787,3620802,Baseball
2017,Clemson University,1,NCAA Division I-FBS,12783579,12115065,Basketball
2017,Clemson University,1,NCAA Division I-FBS,2504532,4649810,All Track Combined
2017,Clemson University,1,NCAA Division I-FBS,52029977,46302285,Football
2017,Clemson University,1,NCAA Division I-FBS,687908,1732124,Golf
2017,Clemson University,1,NCAA Division I-FBS,1287427,2152634,Rowing
2017,Clemson University,1,NCAA Division I-FBS,1923252,3665688,Soccer
2017,Clemson University,1,NCAA Division I-FBS,969652,2166711,Tennis
2017,Clemson University,1,NCAA Division I-FBS,1060982,1949071,Volleyball
2017,Furman,2,NCAA Division I-FCS,1195200,1121817,Baseball
2017,Furman,2,NCAA Division I-FCS,4597863,4004701,Basketball
2017,Furman,2,NCAA Division I-FCS,2062351,1901468,All Track Combined
2017,Furman,2,NCAA Division I-FCS,7283282,6620250,Football
2017,Furman,2,NCAA Division I-FCS,1130424,1043471,Golf
2017,Furman,2,NCAA Division I-FCS,2965890,2697162,Lacrosse
2017,Furman,2,NCAA Division I-FCS,2357607,2181079,Soccer
2017,Furman,2,NCAA Division I-FCS,964176,927451,Softball
2017,Furman,2,NCAA Division I-FCS,1297485,1138037,Tennis
2017,Furman,2,NCAA Division I-FCS,999488,899605,Volleyball
2017,Presbyterian College,2,NCAA Division I-FCS,709286,709286,Baseball
2017,Presbyterian College,2,NCAA Division I-FCS,2041963,2041963,Basketball
2017,Presbyterian College,2,NCAA Division I-FCS,3546147,3546147,Football
2017,Presbyterian College,2,NCAA Division I-FCS,494233,494233,Golf
2017,Presbyterian College,2,NCAA Division I-FCS,470466,470466,Lacrosse
2017,Presbyterian College,2,NCAA Division I-FCS,1059544,1059544,Soccer
2017,Presbyterian College,2,NCAA Division I-FCS,677375,677375,Softball
2017,Presbyterian College,2,NCAA Division I-FCS,670913,670913,Tennis
2017,Presbyterian College,2,NCAA Division I-FCS,170924,170924,"Track and Field, X-Country"
2017,Presbyterian College,2,NCAA Division I-FCS,477110,477110,Volleyball
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,3642272,6020039,Baseball
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,13711098,18466824,Basketball
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,545313,4444533,All Track Combined
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,64415927,33317645,Football
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,145662,1812850,Golf
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,373536,3288451,Soccer
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,252521,2067457,Softball
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,366179,3005016,Swimming and Diving
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,172221,2026488,Tennis
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,171897,2026691,Volleyball
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,86015,850688,Beach Volleyball
2017,University of South Carolina-Columbia,1,NCAA Division I-FBS,344115,2152044,Equestrian
2017,South Carolina State University,2,NCAA Division I-FCS,1499245,1499245,Basketball
2017,South Carolina State University,2,NCAA Division I-FCS,526012,526012,All Track Combined
2017,South Carolina State University,2,NCAA Division I-FCS,3281510,3281510,Football
2017,South Carolina State University,2,NCAA Division I-FCS,262876,262876,Soccer
2017,South Carolina State University,2,NCAA Division I-FCS,278603,278603,Softball
2017,South Carolina State University,2,NCAA Division I-FCS,394422,394422,Tennis
2017,South Carolina State University,2,NCAA Division I-FCS,229170,229170,Volleyball
2017,University of South Carolina-Upstate,3,NCAA Division I without football,706157,706157,Baseball
2017,University of South Carolina-Upstate,3,NCAA Division I without football,1972335,1972335,Basketball
2017,University of South Carolina-Upstate,3,NCAA Division I without football,561837,561837,All Track Combined
2017,University of South Carolina-Upstate,3,NCAA Division I without football,385247,385247,Golf
2017,University of South Carolina-Upstate,3,NCAA Division I without football,950355,950355,Soccer
2017,University of South Carolina-Upstate,3,NCAA Division I without football,585713,585713,Softball
2017,University of South Carolina-Upstate,3,NCAA Division I without football,457078,457078,Tennis
2017,University of South Carolina-Upstate,3,NCAA Division I without football,335684,335684,Volleyball
2017,Winthrop University,3,NCAA Division I without football,995260,995260,Baseball
2017,Winthrop University,3,NCAA Division I without football,3221676,3221676,Basketball
2017,Winthrop University,3,NCAA Division I without football,834885,834885,All Track Combined
2017,Winthrop University,3,NCAA Division I without football,560697,560697,Golf
2017,Winthrop University,3,NCAA Division I without football,546888,546888,Lacrosse
2017,Winthrop University,3,NCAA Division I without football,1084472,1084472,Soccer
2017,Winthrop University,3,NCAA Division I without football,461625,461625,Softball
2017,Winthrop University,3,NCAA Division I without football,811485,811485,Tennis
2017,Winthrop University,3,NCAA Division I without football,755985,755985,Volleyball
2017,Wofford College,2,NCAA Division I-FCS,1011640,1011640,Baseball
2017,Wofford College,2,NCAA Division I-FCS,2692128,2692128,Basketball
2017,Wofford College,2,NCAA Division I-FCS,1151940,1151940,All Track Combined
2017,Wofford College,2,NCAA Division I-FCS,5014782,5014782,Football
2017,Wofford College,2,NCAA Division I-FCS,759447,759447,Golf
2017,Wofford College,2,NCAA Division I-FCS,375049,375049,Lacrosse
2017,Wofford College,2,NCAA Division I-FCS,NA,NA,Rifle
2017,Wofford College,2,NCAA Division I-FCS,1355427,1355427,Soccer
2017,Wofford College,2,NCAA Division I-FCS,630519,630519,Tennis
2017,Wofford College,2,NCAA Division I-FCS,743772,743772,Volleyball
2017,South Dakota State University,2,NCAA Division I-FCS,611072,611072,Baseball
2017,South Dakota State University,2,NCAA Division I-FCS,3451480,3451480,Basketball
2017,South Dakota State University,2,NCAA Division I-FCS,988111,988111,All Track Combined
2017,South Dakota State University,2,NCAA Division I-FCS,4135912,4135912,Football
2017,South Dakota State University,2,NCAA Division I-FCS,591825,591825,Golf
2017,South Dakota State University,2,NCAA Division I-FCS,586220,586220,Soccer
2017,South Dakota State University,2,NCAA Division I-FCS,556212,556212,Softball
2017,South Dakota State University,2,NCAA Division I-FCS,542852,542852,Swimming and Diving
2017,South Dakota State University,2,NCAA Division I-FCS,317094,317094,Tennis
2017,South Dakota State University,2,NCAA Division I-FCS,498275,498275,Volleyball
2017,South Dakota State University,2,NCAA Division I-FCS,659511,659511,Wrestling
2017,South Dakota State University,2,NCAA Division I-FCS,452334,452334,Equestrian
2017,University of South Dakota,2,NCAA Division I-FCS,3103984,3103984,Basketball
2017,University of South Dakota,2,NCAA Division I-FCS,1576490,1576490,All Track Combined
2017,University of South Dakota,2,NCAA Division I-FCS,3741200,3741200,Football
2017,University of South Dakota,2,NCAA Division I-FCS,409333,409333,Golf
2017,University of South Dakota,2,NCAA Division I-FCS,663065,663065,Soccer
2017,University of South Dakota,2,NCAA Division I-FCS,679750,679750,Softball
2017,University of South Dakota,2,NCAA Division I-FCS,781111,781111,Swimming and Diving
2017,University of South Dakota,2,NCAA Division I-FCS,333041,333041,Tennis
2017,University of South Dakota,2,NCAA Division I-FCS,727753,727753,Volleyball
2017,Austin Peay State University,2,NCAA Division I-FCS,822667,920633,Baseball
2017,Austin Peay State University,2,NCAA Division I-FCS,2979410,2907647,Basketball
2017,Austin Peay State University,2,NCAA Division I-FCS,568956,696434,All Track Combined
2017,Austin Peay State University,2,NCAA Division I-FCS,4792926,4007165,Football
2017,Austin Peay State University,2,NCAA Division I-FCS,473131,558826,Golf
2017,Austin Peay State University,2,NCAA Division I-FCS,603327,741330,Soccer
2017,Austin Peay State University,2,NCAA Division I-FCS,554197,661537,Softball
2017,Austin Peay State University,2,NCAA Division I-FCS,412917,506036,Tennis
