LastName,Country,Age,TotalPoints,DiveNum,DiveName,Difficulty,Points,Judge,Point_Awarded,Judge_Result
Liaw,SGP,16,230.55,7,203C,2,24,Judge6,4,Okay
Liaw,SGP,16,230.55,7,203C,2,24,Judge7,4,Okay
Liaw,SGP,16,230.55,8,303C,2.1,31.5,Judge1,5,Okay
Liaw,SGP,16,230.55,8,303C,2.1,31.5,Judge2,5,Okay
Liaw,SGP,16,230.55,8,303C,2.1,31.5,Judge3,4.5,Too Low
Liaw,SGP,16,230.55,8,303C,2.1,31.5,Judge4,5,Okay
Liaw,SGP,16,230.55,8,303C,2.1,31.5,Judge5,5,Okay
Liaw,SGP,16,230.55,8,303C,2.1,31.5,Judge6,5,Okay
Liaw,SGP,16,230.55,8,303C,2.1,31.5,Judge7,5,Okay
Liaw,SGP,16,230.55,9,5223D,2.3,24.15,Judge1,4,Too High
Liaw,SGP,16,230.55,9,5223D,2.3,24.15,Judge2,4,Too High
Liaw,SGP,16,230.55,9,5223D,2.3,24.15,Judge3,3.5,Okay
Liaw,SGP,16,230.55,9,5223D,2.3,24.15,Judge4,3.5,Okay
Liaw,SGP,16,230.55,9,5223D,2.3,24.15,Judge5,3.5,Okay
Liaw,SGP,16,230.55,9,5223D,2.3,24.15,Judge6,3,Too Low
Liaw,SGP,16,230.55,9,5223D,2.3,24.15,Judge7,3.5,Okay
Yoon,KOR,17,226.2,1,103B,1.7,28.9,Judge1,5.5,Okay
Yoon,KOR,17,226.2,1,103B,1.7,28.9,Judge2,6,Okay
Yoon,KOR,17,226.2,1,103B,1.7,28.9,Judge3,5.5,Okay
Yoon,KOR,17,226.2,1,103B,1.7,28.9,Judge4,5.5,Okay
Yoon,KOR,17,226.2,1,103B,1.7,28.9,Judge5,5.5,Okay
Yoon,KOR,17,226.2,1,103B,1.7,28.9,Judge6,6,Okay
Yoon,KOR,17,226.2,1,103B,1.7,28.9,Judge7,6,Okay
Yoon,KOR,17,226.2,2,401B,1.5,23.25,Judge1,5,Okay
Yoon,KOR,17,226.2,2,401B,1.5,23.25,Judge2,5.5,Okay
Yoon,KOR,17,226.2,2,401B,1.5,23.25,Judge3,5,Okay
Yoon,KOR,17,226.2,2,401B,1.5,23.25,Judge4,5,Okay
Yoon,KOR,17,226.2,2,401B,1.5,23.25,Judge5,5,Okay
Yoon,KOR,17,226.2,2,401B,1.5,23.25,Judge6,5.5,Okay
Yoon,KOR,17,226.2,2,401B,1.5,23.25,Judge7,5.5,Okay
Yoon,KOR,17,226.2,3,201B,1.6,21.6,Judge1,4.5,Okay
Yoon,KOR,17,226.2,3,201B,1.6,21.6,Judge2,3.5,Too Low
Yoon,KOR,17,226.2,3,201B,1.6,21.6,Judge3,4.5,Okay
Yoon,KOR,17,226.2,3,201B,1.6,21.6,Judge4,5,Too High
Yoon,KOR,17,226.2,3,201B,1.6,21.6,Judge5,4.5,Okay
Yoon,KOR,17,226.2,3,201B,1.6,21.6,Judge6,4.5,Okay
Yoon,KOR,17,226.2,3,201B,1.6,21.6,Judge7,4.5,Okay
Yoon,KOR,17,226.2,4,301B,1.7,17.85,Judge1,4,Too High
Yoon,KOR,17,226.2,4,301B,1.7,17.85,Judge2,3.5,Okay
Yoon,KOR,17,226.2,4,301B,1.7,17.85,Judge3,3,Too Low
Yoon,KOR,17,226.2,4,301B,1.7,17.85,Judge4,3,Too Low
Yoon,KOR,17,226.2,4,301B,1.7,17.85,Judge5,3.5,Okay
Yoon,KOR,17,226.2,4,301B,1.7,17.85,Judge6,5,Too High
Yoon,KOR,17,226.2,4,301B,1.7,17.85,Judge7,3.5,Okay
Yoon,KOR,17,226.2,5,5132D,2.2,24.2,Judge1,4,Okay
Yoon,KOR,17,226.2,5,5132D,2.2,24.2,Judge2,3.5,Okay
Yoon,KOR,17,226.2,5,5132D,2.2,24.2,Judge3,3.5,Okay
Yoon,KOR,17,226.2,5,5132D,2.2,24.2,Judge4,3.5,Okay
Yoon,KOR,17,226.2,5,5132D,2.2,24.2,Judge5,3,Too Low
Yoon,KOR,17,226.2,5,5132D,2.2,24.2,Judge6,5,Too High
Yoon,KOR,17,226.2,5,5132D,2.2,24.2,Judge7,4,Okay
Yoon,KOR,17,226.2,6,105C,2.4,28.8,Judge1,4,Okay
Yoon,KOR,17,226.2,6,105C,2.4,28.8,Judge2,4,Okay
Yoon,KOR,17,226.2,6,105C,2.4,28.8,Judge3,4,Okay
Yoon,KOR,17,226.2,6,105C,2.4,28.8,Judge4,4,Okay
Yoon,KOR,17,226.2,6,105C,2.4,28.8,Judge5,4.5,Too High
Yoon,KOR,17,226.2,6,105C,2.4,28.8,Judge6,3.5,Too Low
Yoon,KOR,17,226.2,6,105C,2.4,28.8,Judge7,3.5,Too Low
Yoon,KOR,17,226.2,7,403B,2.4,32.4,Judge1,4.5,Okay
Yoon,KOR,17,226.2,7,403B,2.4,32.4,Judge2,4,Too Low
Yoon,KOR,17,226.2,7,403B,2.4,32.4,Judge3,4.5,Okay
Yoon,KOR,17,226.2,7,403B,2.4,32.4,Judge4,4.5,Okay
Yoon,KOR,17,226.2,7,403B,2.4,32.4,Judge5,4.5,Okay
Yoon,KOR,17,226.2,7,403B,2.4,32.4,Judge6,3.5,Too Low
Yoon,KOR,17,226.2,7,403B,2.4,32.4,Judge7,4.5,Okay
Yoon,KOR,17,226.2,8,203B,2.3,27.6,Judge1,4,Okay
Yoon,KOR,17,226.2,8,203B,2.3,27.6,Judge2,4,Okay
Yoon,KOR,17,226.2,8,203B,2.3,27.6,Judge3,4,Okay
Yoon,KOR,17,226.2,8,203B,2.3,27.6,Judge4,3.5,Too Low
Yoon,KOR,17,226.2,8,203B,2.3,27.6,Judge5,4,Okay
Yoon,KOR,17,226.2,8,203B,2.3,27.6,Judge6,4,Okay
Yoon,KOR,17,226.2,8,203B,2.3,27.6,Judge7,4,Okay
Yoon,KOR,17,226.2,9,303B,2.4,21.6,Judge1,3,Okay
Yoon,KOR,17,226.2,9,303B,2.4,21.6,Judge2,2.5,Too Low
Yoon,KOR,17,226.2,9,303B,2.4,21.6,Judge3,3,Okay
Yoon,KOR,17,226.2,9,303B,2.4,21.6,Judge4,2.5,Too Low
Yoon,KOR,17,226.2,9,303B,2.4,21.6,Judge5,3,Okay
Yoon,KOR,17,226.2,9,303B,2.4,21.6,Judge6,3.5,Too High
Yoon,KOR,17,226.2,9,303B,2.4,21.6,Judge7,3.5,Too High
Lee,TPE,18,157.5,1,401C,1.4,16.1,Judge1,3.5,Okay
Lee,TPE,18,157.5,1,401C,1.4,16.1,Judge2,4,Okay
Lee,TPE,18,157.5,1,401C,1.4,16.1,Judge3,3,Too Low
Lee,TPE,18,157.5,1,401C,1.4,16.1,Judge4,4,Okay
Lee,TPE,18,157.5,1,401C,1.4,16.1,Judge5,4,Okay
Lee,TPE,18,157.5,1,401C,1.4,16.1,Judge6,3.5,Okay
Lee,TPE,18,157.5,1,401C,1.4,16.1,Judge7,4,Okay
Lee,TPE,18,157.5,2,201C,1.5,18,Judge1,3.5,Too Low
Lee,TPE,18,157.5,2,201C,1.5,18,Judge2,4,Okay
Lee,TPE,18,157.5,2,201C,1.5,18,Judge3,3.5,Too Low
Lee,TPE,18,157.5,2,201C,1.5,18,Judge4,4,Okay
Lee,TPE,18,157.5,2,201C,1.5,18,Judge5,4.5,Too High
Lee,TPE,18,157.5,2,201C,1.5,18,Judge6,4,Okay
Lee,TPE,18,157.5,2,201C,1.5,18,Judge7,4,Okay
Lee,TPE,18,157.5,3,101A,1.4,16.8,Judge1,4,Okay
Lee,TPE,18,157.5,3,101A,1.4,16.8,Judge2,4,Okay
Lee,TPE,18,157.5,3,101A,1.4,16.8,Judge3,3.5,Too Low
Lee,TPE,18,157.5,3,101A,1.4,16.8,Judge4,3,Too Low
Lee,TPE,18,157.5,3,101A,1.4,16.8,Judge5,4,Okay
Lee,TPE,18,157.5,3,101A,1.4,16.8,Judge6,4,Okay
Lee,TPE,18,157.5,3,101A,1.4,16.8,Judge7,4,Okay
Lee,TPE,18,157.5,4,301C,1.6,19.2,Judge1,4,Okay
Lee,TPE,18,157.5,4,301C,1.6,19.2,Judge2,4,Okay
Lee,TPE,18,157.5,4,301C,1.6,19.2,Judge3,3.5,Too Low
Lee,TPE,18,157.5,4,301C,1.6,19.2,Judge4,4,Okay
Lee,TPE,18,157.5,4,301C,1.6,19.2,Judge5,4,Okay
Lee,TPE,18,157.5,4,301C,1.6,19.2,Judge6,4,Okay
Lee,TPE,18,157.5,4,301C,1.6,19.2,Judge7,3.5,Too Low
Lee,TPE,18,157.5,5,5211A,1.8,24.3,Judge1,5,Too High
Lee,TPE,18,157.5,5,5211A,1.8,24.3,Judge2,4.5,Okay
Lee,TPE,18,157.5,5,5211A,1.8,24.3,Judge3,3.5,Too Low
Lee,TPE,18,157.5,5,5211A,1.8,24.3,Judge4,4,Too Low
Lee,TPE,18,157.5,5,5211A,1.8,24.3,Judge5,5,Too High
Lee,TPE,18,157.5,5,5211A,1.8,24.3,Judge6,4.5,Okay
Lee,TPE,18,157.5,5,5211A,1.8,24.3,Judge7,4.5,Okay
Lee,TPE,18,157.5,6,403C,2.2,16.5,Judge1,2.5,Okay
Lee,TPE,18,157.5,6,403C,2.2,16.5,Judge2,2,Too Low
Lee,TPE,18,157.5,6,403C,2.2,16.5,Judge3,2.5,Okay
Lee,TPE,18,157.5,6,403C,2.2,16.5,Judge4,2.5,Okay
Lee,TPE,18,157.5,6,403C,2.2,16.5,Judge5,2.5,Okay
Lee,TPE,18,157.5,6,403C,2.2,16.5,Judge6,2.5,Okay
Lee,TPE,18,157.5,6,403C,2.2,16.5,Judge7,2,Too Low
Lee,TPE,18,157.5,7,202A,1.7,17,Judge1,3.5,Okay
Lee,TPE,18,157.5,7,202A,1.7,17,Judge2,3,Okay
Lee,TPE,18,157.5,7,202A,1.7,17,Judge3,1.5,Too Low
Lee,TPE,18,157.5,7,202A,1.7,17,Judge4,3,Okay
Lee,TPE,18,157.5,7,202A,1.7,17,Judge5,3.5,Okay
Lee,TPE,18,157.5,7,202A,1.7,17,Judge6,3.5,Okay
Lee,TPE,18,157.5,7,202A,1.7,17,Judge7,3.5,Okay
Lee,TPE,18,157.5,8,103C,1.6,20,Judge1,4.5,Okay
Lee,TPE,18,157.5,8,103C,1.6,20,Judge2,4,Okay
Lee,TPE,18,157.5,8,103C,1.6,20,Judge3,4.5,Okay
Lee,TPE,18,157.5,8,103C,1.6,20,Judge4,4,Okay
Lee,TPE,18,157.5,8,103C,1.6,20,Judge5,4.5,Okay
Lee,TPE,18,157.5,8,103C,1.6,20,Judge6,3,Too Low
Lee,TPE,18,157.5,8,103C,1.6,20,Judge7,4,Okay
Lee,TPE,18,157.5,9,302C,1.6,9.6,Judge1,2.5,Okay
Lee,TPE,18,157.5,9,302C,1.6,9.6,Judge2,2.5,Okay
Lee,TPE,18,157.5,9,302C,1.6,9.6,Judge3,1.5,Okay
Lee,TPE,18,157.5,9,302C,1.6,9.6,Judge4,2.5,Okay
Lee,TPE,18,157.5,9,302C,1.6,9.6,Judge5,2,Okay
Lee,TPE,18,157.5,9,302C,1.6,9.6,Judge6,1,Too Low
Lee,TPE,18,157.5,9,302C,1.6,9.6,Judge7,1.5,Okay
